ReadingID,AnimalID,AnimalType,AnimalName,Longitude,Latitude,Timestamp
54,35,4,Elephant,76.577099,11.804376,2025-08-09 02:49:45
54,36,5,Giraffe,76.500983,11.835688,2025-08-09 02:49:45
54,37,6,Zebra,76.614826,11.979614,2025-08-09 02:49:45
54,38,7,Rhino,76.794830,11.811298,2025-08-09 02:49:45
54,39,8,Buffalo,76.885452,11.912705,2025-08-09 02:49:45
54,40,9,Hippo,76.594574,11.672781,2025-08-09 02:49:45
54,41,0,Lion,76.435740,11.855049,2025-08-09 02:49:45
54,42,1,Tiger,76.589041,11.795721,2025-08-09 02:49:45
54,43,2,Bear,76.672591,11.802985,2025-08-09 02:49:45
54,44,3,Wolf,76.405554,11.691055,2025-08-09 02:49:45
54,45,4,Elephant,76.635142,11.652235,2025-08-09 02:49:45
54,46,5,Giraffe,76.336103,11.895969,2025-08-09 02:49:45
54,47,6,Zebra,76.805383,11.915854,2025-08-09 02:49:45
54,48,7,Rhino,76.806238,11.734220,2025-08-09 02:49:45
54,49,8,Buffalo,76.603439,11.667690,2025-08-09 02:49:45
54,50,9,Hippo,76.308673,11.708695,2025-08-09 02:49:45
55,1,0,Lion,76.264943,11.774407,2025-08-09 03:49:45
55,2,1,Tiger,76.573424,11.888229,2025-08-09 03:49:45
55,3,2,Bear,76.646870,11.678042,2025-08-09 03:49:45
55,4,3,Wolf,76.796261,11.851717,2025-08-09 03:49:45
55,5,4,Elephant,76.459069,11.792022,2025-08-09 03:49:45
55,6,5,Giraffe,76.897479,11.951573,2025-08-09 03:49:45
55,7,6,Zebra,76.568276,11.772857,2025-08-09 03:49:45
55,8,7,Rhino,76.532878,11.859297,2025-08-09 03:49:45
55,9,8,Buffalo,76.871480,11.930161,2025-08-09 03:49:45
55,10,9,Hippo,76.528669,11.755583,2025-08-09 03:49:45
55,11,0,Lion,76.785430,11.637440,2025-08-09 03:49:45
55,12,1,Tiger,76.462380,11.727445,2025-08-09 03:49:45
55,13,2,Bear,76.749220,11.606189,2025-08-09 03:49:45
55,14,3,Wolf,76.461354,11.934837,2025-08-09 03:49:45
55,15,4,Elephant,76.386969,11.885714,2025-08-09 03:49:45
55,16,5,Giraffe,76.241166,11.909299,2025-08-09 03:49:45
55,17,6,Zebra,76.527174,11.651234,2025-08-09 03:49:45
55,18,7,Rhino,76.655309,11.947301,2025-08-09 03:49:45
55,19,8,Buffalo,76.525785,11.842915,2025-08-09 03:49:45
55,20,9,Hippo,76.778423,11.760332,2025-08-09 03:49:45
55,21,0,Lion,76.890109,11.917917,2025-08-09 03:49:45
55,22,1,Tiger,76.694745,11.744804,2025-08-09 03:49:45
55,23,2,Bear,76.549733,11.778497,2025-08-09 03:49:45
55,24,3,Wolf,76.213758,11.633766,2025-08-09 03:49:45
55,25,4,Elephant,76.872356,11.738212,2025-08-09 03:49:45
55,26,5,Giraffe,76.884832,11.893295,2025-08-09 03:49:45
55,27,6,Zebra,76.870156,11.988940,2025-08-09 03:49:45
55,28,7,Rhino,76.832664,11.825813,2025-08-09 03:49:45
55,29,8,Buffalo,76.594916,11.631239,2025-08-09 03:49:45
55,30,9,Hippo,76.285644,11.743083,2025-08-09 03:49:45
55,31,0,Lion,76.667614,11.930491,2025-08-09 03:49:45
55,32,1,Tiger,76.318906,11.971044,2025-08-09 03:49:45
55,33,2,Bear,76.240056,11.861141,2025-08-09 03:49:45
55,34,3,Wolf,76.783700,11.649293,2025-08-09 03:49:45
55,35,4,Elephant,76.235313,11.802045,2025-08-09 03:49:45
55,36,5,Giraffe,76.245183,11.687625,2025-08-09 03:49:45
55,37,6,Zebra,76.863469,11.844783,2025-08-09 03:49:45
55,38,7,Rhino,76.400812,11.642030,2025-08-09 03:49:45
55,39,8,Buffalo,76.260009,11.777947,2025-08-09 03:49:45
55,40,9,Hippo,76.300470,11.672744,2025-08-09 03:49:45
55,41,0,Lion,76.743709,11.609644,2025-08-09 03:49:45
55,42,1,Tiger,76.340782,11.746818,2025-08-09 03:49:45
55,43,2,Bear,76.840291,11.690786,2025-08-09 03:49:45
55,44,3,Wolf,76.655480,11.647792,2025-08-09 03:49:45
55,45,4,Elephant,76.569536,11.701639,2025-08-09 03:49:45
55,46,5,Giraffe,76.573211,11.954820,2025-08-09 03:49:45
55,47,6,Zebra,76.242341,11.964220,2025-08-09 03:49:45
55,48,7,Rhino,76.565349,11.953795,2025-08-09 03:49:45
55,49,8,Buffalo,76.664388,11.942882,2025-08-09 03:49:45
55,50,9,Hippo,76.755031,11.843159,2025-08-09 03:49:45
56,1,0,Lion,76.393612,11.795770,2025-08-09 04:49:45
56,2,1,Tiger,76.209806,11.996606,2025-08-09 04:49:45
56,3,2,Bear,76.748494,11.839497,2025-08-09 04:49:45
56,4,3,Wolf,76.889511,11.845332,2025-08-09 04:49:45
56,5,4,Elephant,76.213330,11.789654,2025-08-09 04:49:45
56,6,5,Giraffe,76.871075,11.942357,2025-08-09 04:49:45
56,7,6,Zebra,76.838496,11.839509,2025-08-09 04:49:45
56,8,7,Rhino,76.322709,11.771368,2025-08-09 04:49:45
56,9,8,Buffalo,76.581115,11.839595,2025-08-09 04:49:45
56,10,9,Hippo,76.648836,11.662624,2025-08-09 04:49:45
56,11,0,Lion,76.484619,11.840535,2025-08-09 04:49:45
56,12,1,Tiger,76.677548,11.778289,2025-08-09 04:49:45
56,13,2,Bear,76.642662,11.861629,2025-08-09 04:49:45
56,14,3,Wolf,76.413224,11.729899,2025-08-09 04:49:45
56,15,4,Elephant,76.545204,11.747722,2025-08-09 04:49:45
56,16,5,Giraffe,76.825166,11.790313,2025-08-09 04:49:45
56,17,6,Zebra,76.853215,11.776922,2025-08-09 04:49:45
56,18,7,Rhino,76.394937,11.662734,2025-08-09 04:49:45
56,19,8,Buffalo,76.498825,11.681472,2025-08-09 04:49:45
56,20,9,Hippo,76.693976,11.769207,2025-08-09 04:49:45
56,21,0,Lion,76.858342,11.944578,2025-08-09 04:49:45
56,22,1,Tiger,76.713031,11.821186,2025-08-09 04:49:45
56,23,2,Bear,76.393954,11.835286,2025-08-09 04:49:45
56,24,3,Wolf,76.616129,11.634608,2025-08-09 04:49:45
56,25,4,Elephant,76.612412,11.644423,2025-08-09 04:49:45
56,26,5,Giraffe,76.239991,11.752055,2025-08-09 04:49:45
56,27,6,Zebra,76.436018,11.983581,2025-08-09 04:49:45
56,28,7,Rhino,76.411515,11.634339,2025-08-09 04:49:45
56,29,8,Buffalo,76.534309,11.609912,2025-08-09 04:49:45
56,30,9,Hippo,76.804743,11.784246,2025-08-09 04:49:45
56,31,0,Lion,76.311985,11.839448,2025-08-09 04:49:45
56,32,1,Tiger,76.309293,11.964696,2025-08-09 04:49:45
56,33,2,Bear,76.700940,11.810834,2025-08-09 04:49:45
56,34,3,Wolf,76.632600,11.874020,2025-08-09 04:49:45
56,35,4,Elephant,76.352596,11.862606,2025-08-09 04:49:45
56,36,5,Giraffe,76.206751,11.640736,2025-08-09 04:49:45
56,37,6,Zebra,76.477953,11.686148,2025-08-09 04:49:45
56,38,7,Rhino,76.823222,11.700369,2025-08-09 04:49:45
56,39,8,Buffalo,76.331788,11.717020,2025-08-09 04:49:45
56,40,9,Hippo,76.765905,11.816730,2025-08-09 04:49:45
56,41,0,Lion,76.688186,11.626868,2025-08-09 04:49:45
56,42,1,Tiger,76.365691,11.610315,2025-08-09 04:49:45
56,43,2,Bear,76.803995,11.978893,2025-08-09 04:49:45
56,44,3,Wolf,76.747383,11.956261,2025-08-09 04:49:45
56,45,4,Elephant,76.617496,11.708792,2025-08-09 04:49:45
56,46,5,Giraffe,76.691391,11.614173,2025-08-09 04:49:45
56,47,6,Zebra,76.678616,11.894333,2025-08-09 04:49:45
56,48,7,Rhino,76.382034,11.652699,2025-08-09 04:49:45
56,49,8,Buffalo,76.358107,11.675332,2025-08-09 04:49:45
56,50,9,Hippo,76.864132,11.630934,2025-08-09 04:49:45
57,1,0,Lion,76.832194,11.987280,2025-08-09 05:49:45
57,2,1,Tiger,76.279812,11.699478,2025-08-09 05:49:45
57,3,2,Bear,76.789575,11.770367,2025-08-09 05:49:45
57,4,3,Wolf,76.207819,11.783526,2025-08-09 05:49:45
57,5,4,Elephant,76.458000,11.917234,2025-08-09 05:49:45
57,6,5,Giraffe,76.776330,11.610364,2025-08-09 05:49:45
57,7,6,Zebra,76.496924,11.621021,2025-08-09 05:49:45
57,8,7,Rhino,76.671993,11.944139,2025-08-09 05:49:45
57,9,8,Buffalo,76.853172,11.987133,2025-08-09 05:49:45
57,10,9,Hippo,76.316727,11.989831,2025-08-09 05:49:45
57,11,0,Lion,76.826746,11.970470,2025-08-09 05:49:45
57,12,1,Tiger,76.534138,11.729569,2025-08-09 05:49:45
57,13,2,Bear,76.543260,11.901120,2025-08-09 05:49:45
57,14,3,Wolf,76.577334,11.753288,2025-08-09 05:49:45
57,15,4,Elephant,76.880389,11.660756,2025-08-09 05:49:45
57,16,5,Giraffe,76.440269,11.746477,2025-08-09 05:49:45
57,17,6,Zebra,76.644435,11.972375,2025-08-09 05:49:45
57,18,7,Rhino,76.824461,11.797479,2025-08-09 05:49:45
57,19,8,Buffalo,76.644926,11.865670,2025-08-09 05:49:45
57,20,9,Hippo,76.782525,11.686746,2025-08-09 05:49:45
57,21,0,Lion,76.862999,11.980932,2025-08-09 05:49:45
57,22,1,Tiger,76.411045,11.920750,2025-08-09 05:49:45
57,23,2,Bear,76.361440,11.973449,2025-08-09 05:49:45
57,24,3,Wolf,76.214292,11.672768,2025-08-09 05:49:45
57,25,4,Elephant,76.832536,11.681436,2025-08-09 05:49:45
57,26,5,Giraffe,76.310553,11.793377,2025-08-09 05:49:45
57,27,6,Zebra,76.330955,11.919639,2025-08-09 05:49:45
57,28,7,Rhino,76.203226,11.652773,2025-08-09 05:49:45
57,29,8,Buffalo,76.488549,11.761089,2025-08-09 05:49:45
57,30,9,Hippo,76.888507,11.977868,2025-08-09 05:49:45
57,31,0,Lion,76.457723,11.769951,2025-08-09 05:49:45
57,32,1,Tiger,76.221213,11.646132,2025-08-09 05:49:45
57,33,2,Bear,76.880517,11.647304,2025-08-09 05:49:45
57,34,3,Wolf,76.811344,11.799261,2025-08-09 05:49:45
57,35,4,Elephant,76.230079,11.753020,2025-08-09 05:49:45
57,36,5,Giraffe,76.372207,11.638649,2025-08-09 05:49:45
57,37,6,Zebra,76.521555,11.765618,2025-08-09 05:49:45
57,38,7,Rhino,76.593100,11.665505,2025-08-09 05:49:45
57,39,8,Buffalo,76.538945,11.943223,2025-08-09 05:49:45
57,40,9,Hippo,76.257488,11.927952,2025-08-09 05:49:45
57,41,0,Lion,76.575475,11.847481,2025-08-09 05:49:45
57,42,1,Tiger,76.279257,11.837678,2025-08-09 05:49:45
57,43,2,Bear,76.333454,11.993518,2025-08-09 05:49:45
57,44,3,Wolf,76.378381,11.918674,2025-08-09 05:49:45
57,45,4,Elephant,76.681414,11.688028,2025-08-09 05:49:45
57,46,5,Giraffe,76.368255,11.650356,2025-08-09 05:49:45
57,47,6,Zebra,76.714548,11.718216,2025-08-09 05:49:45
57,48,7,Rhino,76.476437,11.767888,2025-08-09 05:49:45
57,49,8,Buffalo,76.816001,11.953978,2025-08-09 05:49:45
57,50,9,Hippo,76.370519,11.981921,2025-08-09 05:49:45
58,1,0,Lion,76.365584,11.725858,2025-08-09 06:49:45
58,2,1,Tiger,76.411280,11.680374,2025-08-09 06:49:45
58,3,2,Bear,76.792843,11.841353,2025-08-09 06:49:45
58,4,3,Wolf,76.604871,11.774847,2025-08-09 06:49:45
58,5,4,Elephant,76.521021,11.701944,2025-08-09 06:49:45
58,6,5,Giraffe,76.775732,11.653908,2025-08-09 06:49:45
58,7,6,Zebra,76.899722,11.983374,2025-08-09 06:49:45
58,8,7,Rhino,76.232536,11.806049,2025-08-09 06:49:45
58,9,8,Buffalo,76.571929,11.941807,2025-08-09 06:49:45
58,10,9,Hippo,76.448579,11.674599,2025-08-09 06:49:45
58,11,0,Lion,76.873232,11.808185,2025-08-09 06:49:45
58,12,1,Tiger,76.628712,11.707193,2025-08-09 06:49:45
58,13,2,Bear,76.409592,11.733403,2025-08-09 06:49:45
58,14,3,Wolf,76.884854,11.962243,2025-08-09 06:49:45
58,15,4,Elephant,76.710810,11.746757,2025-08-09 06:49:45
58,16,5,Giraffe,76.791433,11.834968,2025-08-09 06:49:45
58,17,6,Zebra,76.406281,11.790155,2025-08-09 06:49:45
58,18,7,Rhino,76.343452,11.665493,2025-08-09 06:49:45
58,19,8,Buffalo,76.520359,11.890634,2025-08-09 06:49:45
58,20,9,Hippo,76.888122,11.991430,2025-08-09 06:49:45
58,21,0,Lion,76.433604,11.933689,2025-08-09 06:49:45
58,22,1,Tiger,76.452574,11.607385,2025-08-09 06:49:45
58,23,2,Bear,76.807413,11.899777,2025-08-09 06:49:45
58,24,3,Wolf,76.639543,11.794293,2025-08-09 06:49:45
58,25,4,Elephant,76.718394,11.626710,2025-08-09 06:49:45
58,26,5,Giraffe,76.612241,11.880453,2025-08-09 06:49:45
58,27,6,Zebra,76.399701,11.760344,2025-08-09 06:49:45
58,28,7,Rhino,76.241295,11.897311,2025-08-09 06:49:45
58,29,8,Buffalo,76.336039,11.755852,2025-08-09 06:49:45
58,30,9,Hippo,76.534651,11.892160,2025-08-09 06:49:45
58,31,0,Lion,76.409250,11.792560,2025-08-09 06:49:45
58,32,1,Tiger,76.322880,11.660463,2025-08-09 06:49:45
58,33,2,Bear,76.341380,11.664357,2025-08-09 06:49:45
58,34,3,Wolf,76.421833,11.660158,2025-08-09 06:49:45
58,35,4,Elephant,76.232023,11.908493,2025-08-09 06:49:45
58,36,5,Giraffe,76.243986,11.670412,2025-08-09 06:49:45
58,37,6,Zebra,76.337022,11.835041,2025-08-09 06:49:45
58,38,7,Rhino,76.881008,11.957628,2025-08-09 06:49:45
58,39,8,Buffalo,76.285046,11.719816,2025-08-09 06:49:45
58,40,9,Hippo,76.328712,11.910715,2025-08-09 06:49:45
58,41,0,Lion,76.379278,11.822968,2025-08-09 06:49:45
58,42,1,Tiger,76.477184,11.708573,2025-08-09 06:49:45
58,43,2,Bear,76.280902,11.895761,2025-08-09 06:49:45
58,44,3,Wolf,76.336872,11.982116,2025-08-09 06:49:45
58,45,4,Elephant,76.521384,11.838386,2025-08-09 06:49:45
58,46,5,Giraffe,76.723499,11.833149,2025-08-09 06:49:45
58,47,6,Zebra,76.740034,11.970775,2025-08-09 06:49:45
58,48,7,Rhino,76.473040,11.772991,2025-08-09 06:49:45
58,49,8,Buffalo,76.794510,11.979443,2025-08-09 06:49:45
58,50,9,Hippo,76.308866,11.942967,2025-08-09 06:49:45
59,1,0,Lion,76.740162,11.802423,2025-08-09 07:49:45
59,2,1,Tiger,76.733048,11.779522,2025-08-09 07:49:45
59,3,2,Bear,76.225999,11.915073,2025-08-09 07:49:45
59,4,3,Wolf,76.263298,11.886373,2025-08-09 07:49:45
59,5,4,Elephant,76.303482,11.879171,2025-08-09 07:49:45
59,6,5,Giraffe,76.687994,11.876095,2025-08-09 07:49:45
59,7,6,Zebra,76.495364,11.817743,2025-08-09 07:49:45
59,8,7,Rhino,76.460543,11.743828,2025-08-09 07:49:45
59,9,8,Buffalo,76.421342,11.678213,2025-08-09 07:49:45
59,10,9,Hippo,76.405618,11.735551,2025-08-09 07:49:45
59,11,0,Lion,76.227494,11.746318,2025-08-09 07:49:45
59,12,1,Tiger,76.758428,11.873202,2025-08-09 07:49:45
59,13,2,Bear,76.716214,11.673293,2025-08-09 07:49:45
59,14,3,Wolf,76.409464,11.699551,2025-08-09 07:49:45
59,15,4,Elephant,76.223606,11.878854,2025-08-09 07:49:45
59,16,5,Giraffe,76.476458,11.805011,2025-08-09 07:49:45
59,17,6,Zebra,76.341359,11.792462,2025-08-09 07:49:45
59,18,7,Rhino,76.675155,11.698892,2025-08-09 07:49:45
59,19,8,Buffalo,76.729609,11.995386,2025-08-09 07:49:45
59,20,9,Hippo,76.411173,11.987854,2025-08-09 07:49:45
59,21,0,Lion,76.718009,11.925962,2025-08-09 07:49:45
59,22,1,Tiger,76.764559,11.823737,2025-08-09 07:49:45
59,23,2,Bear,76.541850,11.810773,2025-08-09 07:49:45
59,24,3,Wolf,76.388891,11.983593,2025-08-09 07:49:45
59,25,4,Elephant,76.309827,11.683975,2025-08-09 07:49:45
59,26,5,Giraffe,76.397159,11.744023,2025-08-09 07:49:45
59,27,6,Zebra,76.750694,11.757512,2025-08-09 07:49:45
59,28,7,Rhino,76.755779,11.912790,2025-08-09 07:49:45
59,29,8,Buffalo,76.335206,11.804511,2025-08-09 07:49:45
59,30,9,Hippo,76.459069,11.779742,2025-08-09 07:49:45
59,31,0,Lion,76.521107,11.818537,2025-08-09 07:49:45
59,32,1,Tiger,76.805789,11.949937,2025-08-09 07:49:45
59,33,2,Bear,76.416684,11.611121,2025-08-09 07:49:45
59,34,3,Wolf,76.249583,11.621204,2025-08-09 07:49:45
59,35,4,Elephant,76.311258,11.610022,2025-08-09 07:49:45
59,36,5,Giraffe,76.445717,11.868795,2025-08-09 07:49:45
59,37,6,Zebra,76.268191,11.720829,2025-08-09 07:49:45
59,38,7,Rhino,76.765050,11.899460,2025-08-09 07:49:45
59,39,8,Buffalo,76.628285,11.714237,2025-08-09 07:49:45
59,40,9,Hippo,76.898120,11.837703,2025-08-09 07:49:45
59,41,0,Lion,76.419611,11.601807,2025-08-09 07:49:45
59,42,1,Tiger,76.720423,11.806476,2025-08-09 07:49:45
59,43,2,Bear,76.521534,11.862288,2025-08-09 07:49:45
59,44,3,Wolf,76.241337,11.664907,2025-08-09 07:49:45
59,45,4,Elephant,76.578872,11.981323,2025-08-09 07:49:45
59,46,5,Giraffe,76.708203,11.965575,2025-08-09 07:49:45
59,47,6,Zebra,76.713694,11.966979,2025-08-09 07:49:45
59,48,7,Rhino,76.587460,11.693838,2025-08-09 07:49:45
59,49,8,Buffalo,76.531553,11.703433,2025-08-09 07:49:45
59,50,9,Hippo,76.795022,11.751653,2025-08-09 07:49:45
60,1,0,Lion,76.868853,11.605615,2025-08-09 08:49:45
60,2,1,Tiger,76.297330,11.748454,2025-08-09 08:49:45
60,3,2,Bear,76.778103,11.836921,2025-08-09 08:49:45
60,4,3,Wolf,76.655458,11.861556,2025-08-09 08:49:45
60,5,4,Elephant,76.798547,11.952879,2025-08-09 08:49:45
60,6,5,Giraffe,76.633497,11.728544,2025-08-09 08:49:45
60,7,6,Zebra,76.808267,11.832991,2025-08-09 08:49:45
60,8,7,Rhino,76.843751,11.734330,2025-08-09 08:49:45
60,9,8,Buffalo,76.705127,11.763457,2025-08-09 08:49:45
60,10,9,Hippo,76.250224,11.855049,2025-08-09 08:49:45
60,11,0,Lion,76.613330,11.733110,2025-08-09 08:49:45
60,12,1,Tiger,76.302478,11.821625,2025-08-09 08:49:45
60,13,2,Bear,76.462465,11.805097,2025-08-09 08:49:45
60,14,3,Wolf,76.621470,11.765337,2025-08-09 08:49:45
60,15,4,Elephant,76.535719,11.626917,2025-08-09 08:49:45
60,16,5,Giraffe,76.609421,11.907907,2025-08-09 08:49:45
60,17,6,Zebra,76.734523,11.741227,2025-08-09 08:49:45
60,18,7,Rhino,76.705875,11.658571,2025-08-09 08:49:45
60,19,8,Buffalo,76.856056,11.959899,2025-08-09 08:49:45
60,20,9,Hippo,76.861162,11.880819,2025-08-09 08:49:45
60,21,0,Lion,76.330955,11.863863,2025-08-09 08:49:45
60,22,1,Tiger,76.449690,11.890988,2025-08-09 08:49:45
60,23,2,Bear,76.417731,11.891269,2025-08-09 08:49:45
60,24,3,Wolf,76.694830,11.751506,2025-08-09 08:49:45
60,25,4,Elephant,76.300769,11.676382,2025-08-09 08:49:45
60,26,5,Giraffe,76.526960,11.821198,2025-08-09 08:49:45
60,27,6,Zebra,76.589190,11.701798,2025-08-09 08:49:45
60,28,7,Rhino,76.247020,11.724931,2025-08-09 08:49:45
60,29,8,Buffalo,76.762957,11.726383,2025-08-09 08:49:45
60,30,9,Hippo,76.417133,11.905551,2025-08-09 08:49:45
60,31,0,Lion,76.563363,11.651576,2025-08-09 08:49:45
60,32,1,Tiger,76.550224,11.920127,2025-08-09 08:49:45
60,33,2,Bear,76.274856,11.888437,2025-08-09 08:49:45
60,34,3,Wolf,76.420508,11.843379,2025-08-09 08:49:45
60,35,4,Elephant,76.794809,11.687881,2025-08-09 08:49:45
60,36,5,Giraffe,76.866887,11.740556,2025-08-09 08:49:45
60,37,6,Zebra,76.538197,11.696927,2025-08-09 08:49:45
60,38,7,Rhino,76.610788,11.972375,2025-08-09 08:49:45
60,39,8,Buffalo,76.574407,11.602930,2025-08-09 08:49:45
60,40,9,Hippo,76.660799,11.694436,2025-08-09 08:49:45
60,41,0,Lion,76.342299,11.928892,2025-08-09 08:49:45
60,42,1,Tiger,76.225379,11.913840,2025-08-09 08:49:45
60,43,2,Bear,76.241380,11.641749,2025-08-09 08:49:45
60,44,3,Wolf,76.606217,11.665041,2025-08-09 08:49:45
60,45,4,Elephant,76.444969,11.836787,2025-08-09 08:49:45
60,46,5,Giraffe,76.293228,11.668068,2025-08-09 08:49:45
60,47,6,Zebra,76.332963,11.959960,2025-08-09 08:49:45
60,48,7,Rhino,76.534202,11.630982,2025-08-09 08:49:45
60,49,8,Buffalo,76.490835,11.631312,2025-08-09 08:49:45
60,50,9,Hippo,76.399808,11.959606,2025-08-09 08:49:45
61,1,0,Lion,76.471480,11.731535,2025-08-09 09:49:45
61,2,1,Tiger,76.616727,11.636561,2025-08-09 09:49:45
61,3,2,Bear,76.567315,11.814277,2025-08-09 09:49:45
61,4,3,Wolf,76.790152,11.832563,2025-08-09 09:49:45
61,5,4,Elephant,76.788955,11.906760,2025-08-09 09:49:45
61,6,5,Giraffe,76.888079,11.812055,2025-08-09 09:49:45
61,7,6,Zebra,76.397821,11.761296,2025-08-09 09:49:45
61,8,7,Rhino,76.708823,11.895969,2025-08-09 09:49:45
61,9,8,Buffalo,76.289190,11.619886,2025-08-09 09:49:45
61,10,9,Hippo,76.503845,11.644020,2025-08-09 09:49:45
61,11,0,Lion,76.372762,11.954747,2025-08-09 09:49:45
61,12,1,Tiger,76.677825,11.619031,2025-08-09 09:49:45
61,13,2,Bear,76.547490,11.847041,2025-08-09 09:49:45
61,14,3,Wolf,76.237492,11.695694,2025-08-09 09:49:45
61,15,4,Elephant,76.217774,11.866463,2025-08-09 09:49:45
61,16,5,Giraffe,76.311750,11.876510,2025-08-09 09:49:45
61,17,6,Zebra,76.747618,11.913999,2025-08-09 09:49:45
61,18,7,Rhino,76.514206,11.777154,2025-08-09 09:49:45
61,19,8,Buffalo,76.899722,11.890597,2025-08-09 09:49:45
61,20,9,Hippo,76.770583,11.943944,2025-08-09 09:49:45
61,21,0,Lion,76.856526,11.654006,2025-08-09 09:49:45
61,22,1,Tiger,76.582504,11.965770,2025-08-09 09:49:45
61,23,2,Bear,76.669878,11.726444,2025-08-09 09:49:45
61,24,3,Wolf,76.649840,11.743071,2025-08-09 09:49:45
61,25,4,Elephant,76.336338,11.615589,2025-08-09 09:49:45
61,26,5,Giraffe,76.223136,11.676418,2025-08-09 09:49:45
61,27,6,Zebra,76.644948,11.611231,2025-08-09 09:49:45
61,28,7,Rhino,76.708396,11.737040,2025-08-09 09:49:45
61,29,8,Buffalo,76.794211,11.720377,2025-08-09 09:49:45
61,30,9,Hippo,76.495621,11.981896,2025-08-09 09:49:45
61,31,0,Lion,76.325379,11.602942,2025-08-09 09:49:45
61,32,1,Tiger,76.633625,11.675796,2025-08-09 09:49:45
61,33,2,Bear,76.669045,11.970922,2025-08-09 09:49:45
61,34,3,Wolf,76.722196,11.983117,2025-08-09 09:49:45
61,35,4,Elephant,76.551186,11.713114,2025-08-09 09:49:45
61,36,5,Giraffe,76.444243,11.791363,2025-08-09 09:49:45
61,37,6,Zebra,76.856526,11.608435,2025-08-09 09:49:45
61,38,7,Rhino,76.809314,11.629493,2025-08-09 09:49:45
61,39,8,Buffalo,76.595322,11.689663,2025-08-09 09:49:45
61,40,9,Hippo,76.230464,11.643129,2025-08-09 09:49:45
61,41,0,Lion,76.270882,11.920750,2025-08-09 09:49:45
61,42,1,Tiger,76.506623,11.789276,2025-08-09 09:49:45
61,43,2,Bear,76.594510,11.649709,2025-08-09 09:49:45
61,44,3,Wolf,76.331788,11.813215,2025-08-09 09:49:45
61,45,4,Elephant,76.244713,11.899985,2025-08-09 09:49:45
61,46,5,Giraffe,76.503504,11.969787,2025-08-09 09:49:45
61,47,6,Zebra,76.217731,11.962365,2025-08-09 09:49:45
61,48,7,Rhino,76.552126,11.651747,2025-08-09 09:49:45
61,49,8,Buffalo,76.266033,11.950426,2025-08-09 09:49:45
61,50,9,Hippo,76.462914,11.687747,2025-08-09 09:49:45
62,1,0,Lion,76.571929,11.981542,2025-08-09 10:49:45
62,2,1,Tiger,76.512690,11.872188,2025-08-09 10:49:45
62,3,2,Bear,76.452831,11.646327,2025-08-09 10:49:45
62,4,3,Wolf,76.293057,11.889694,2025-08-09 10:49:45
62,5,4,Elephant,76.245418,11.628797,2025-08-09 10:49:45
62,6,5,Giraffe,76.442106,11.996643,2025-08-09 10:49:45
62,7,6,Zebra,76.265221,11.939769,2025-08-09 10:49:45
62,8,7,Rhino,76.456249,11.622144,2025-08-09 10:49:45
62,9,8,Buffalo,76.888806,11.826130,2025-08-09 10:49:45
62,10,9,Hippo,76.304230,11.851167,2025-08-09 10:49:45
62,11,0,Lion,76.455116,11.818366,2025-08-09 10:49:45
62,12,1,Tiger,76.615381,11.952025,2025-08-09 10:49:45
62,13,2,Bear,76.633262,11.778777,2025-08-09 10:49:45
62,14,3,Wolf,76.763341,11.911081,2025-08-09 10:49:45
62,15,4,Elephant,76.553215,11.813166,2025-08-09 10:49:45
62,16,5,Giraffe,76.818009,11.936876,2025-08-09 10:49:45
62,17,6,Zebra,76.546464,11.908066,2025-08-09 10:49:45
62,18,7,Rhino,76.386819,11.696280,2025-08-09 10:49:45
62,19,8,Buffalo,76.293655,11.956456,2025-08-09 10:49:45
62,20,9,Hippo,76.317731,11.845271,2025-08-09 10:49:45
62,21,0,Lion,76.325828,11.634156,2025-08-09 10:49:45
62,22,1,Tiger,76.285495,11.816596,2025-08-09 10:49:45
62,23,2,Bear,76.776223,11.789532,2025-08-09 10:49:45
62,24,3,Wolf,76.333283,11.627076,2025-08-09 10:49:45
62,25,4,Elephant,76.729566,11.608936,2025-08-09 10:49:45
62,26,5,Giraffe,76.791369,11.666994,2025-08-09 10:49:45
62,27,6,Zebra,76.465777,11.620533,2025-08-09 10:49:45
62,28,7,Rhino,76.244905,11.833784,2025-08-09 10:49:45
62,29,8,Buffalo,76.844819,11.998804,2025-08-09 10:49:45
62,30,9,Hippo,76.672698,11.973022,2025-08-09 10:49:45
62,31,0,Lion,76.729566,11.832295,2025-08-09 10:49:45
62,32,1,Tiger,76.528413,11.788763,2025-08-09 10:49:45
62,33,2,Bear,76.693719,11.617396,2025-08-09 10:49:45
62,34,3,Wolf,76.286905,11.786004,2025-08-09 10:49:45
62,35,4,Elephant,76.611600,11.840083,2025-08-09 10:49:45
62,36,5,Giraffe,76.526640,11.807648,2025-08-09 10:49:45
62,37,6,Zebra,76.776586,11.908591,2025-08-09 10:49:45
62,38,7,Rhino,76.270775,11.928465,2025-08-09 10:49:45
62,39,8,Buffalo,76.445012,11.899448,2025-08-09 10:49:45
62,40,9,Hippo,76.858449,11.868636,2025-08-09 10:49:45
62,41,0,Lion,76.652895,11.779107,2025-08-09 10:49:45
62,42,1,Tiger,76.668105,11.689322,2025-08-09 10:49:45
62,43,2,Bear,76.301495,11.764043,2025-08-09 10:49:45
62,44,3,Wolf,76.665136,11.932762,2025-08-09 10:49:45
